Id,Date,Long,Lat,Flag
39220.0,2003-09-02 12:00:00,-124.77400000000003,5.13,0.0
39220.0,2003-09-02 18:00:00,-124.69800000000001,5.138,0.0
39220.0,2003-09-03 00:00:00,-124.64099999999996,5.149,0.0
39220.0,2003-09-03 06:00:00,-124.583,5.164,0.0
39220.0,2003-09-03 12:00:00,-124.52600000000001,5.176,0.0
39220.0,2003-09-03 18:00:00,-124.45600000000002,5.19,0.0
39220.0,2003-09-04 00:00:00,-124.39199999999997,5.237,0.0
39220.0,2003-09-04 06:00:00,-124.34,5.279,0.0
39220.0,2003-09-04 12:00:00,-124.28799999999998,5.328,0.0
39220.0,2003-09-04 18:00:00,-124.237,5.36,0.0
39220.0,2003-09-05 00:00:00,-124.18099999999998,5.402,0.0
39220.0,2003-09-05 06:00:00,-124.10400000000001,5.48,0.0
39220.0,2003-09-05 12:00:00,-124.02699999999996,5.531,0.0
39220.0,2003-09-05 18:00:00,-123.946,5.579,0.0
39220.0,2003-09-06 00:00:00,-123.869,5.625,0.0
39220.0,2003-09-06 06:00:00,-123.78399999999996,5.651,0.0
39220.0,2003-09-06 12:00:00,-123.72200000000001,5.683,0.0
39220.0,2003-09-06 18:00:00,-123.64399999999998,5.718,0.0
39220.0,2003-09-07 00:00:00,-123.57499999999996,5.736,0.0
39220.0,2003-09-07 06:00:00,-123.49600000000001,5.747,0.0
39220.0,2003-09-07 12:00:00,-123.43,5.731,0.0
39220.0,2003-09-07 18:00:00,-123.37,5.704,0.0
39220.0,2003-09-08 00:00:00,-123.33000000000001,5.676,0.0
39220.0,2003-09-08 06:00:00,-123.287,5.647,0.0
39220.0,2003-09-08 12:00:00,-123.251,5.616,0.0
39220.0,2003-09-08 18:00:00,-123.19999999999996,5.589,0.0
39220.0,2003-09-09 00:00:00,-123.16899999999998,5.55,0.0
39220.0,2003-09-09 06:00:00,-123.15199999999999,5.532,0.0
39220.0,2003-09-09 12:00:00,-123.14500000000001,5.544,0.0
39220.0,2003-09-09 18:00:00,-123.12199999999999,5.565,0.0
39220.0,2003-09-10 00:00:00,-123.095,5.588,0.0
39220.0,2003-09-10 06:00:00,-123.048,5.621,0.0
39220.0,2003-09-10 12:00:00,-122.98699999999997,5.638,0.0
39220.0,2003-09-10 18:00:00,-122.91299999999998,5.647,0.0
39220.0,2003-09-11 00:00:00,-122.85300000000001,5.62,0.0
39220.0,2003-09-11 06:00:00,-122.803,5.604,0.0
39220.0,2003-09-11 12:00:00,-122.74199999999996,5.575,0.0
39220.0,2003-09-11 18:00:00,-122.68899999999996,5.569,0.0
39220.0,2003-09-12 00:00:00,-122.643,5.545,0.0
39220.0,2003-09-12 06:00:00,-122.61199999999997,5.533,0.0
39220.0,2003-09-12 12:00:00,-122.55700000000002,5.519,0.0
39220.0,2003-09-12 18:00:00,-122.513,5.517,0.0
39220.0,2003-09-13 00:00:00,-122.47900000000004,5.53,0.0
39220.0,2003-09-13 06:00:00,-122.42899999999997,5.587,0.0
39220.0,2003-09-13 12:00:00,-122.39899999999997,5.661,0.0
39220.0,2003-09-13 18:00:00,-122.29899999999998,5.738,0.0
39220.0,2003-09-14 00:00:00,-122.20299999999997,5.833,0.0
39220.0,2003-09-14 06:00:00,-122.14500000000001,5.928,0.0
39220.0,2003-09-14 12:00:00,-122.04999999999998,5.994,0.0
39220.0,2003-09-14 18:00:00,-121.94799999999998,6.026,0.0
39220.0,2003-09-15 00:00:00,-121.84,6.063,0.0
39220.0,2003-09-15 06:00:00,-121.74199999999999,6.081,0.0
39220.0,2003-09-15 12:00:00,-121.638,6.11,0.0
39220.0,2003-09-15 18:00:00,-121.55100000000002,6.128,0.0
39220.0,2003-09-16 00:00:00,-121.47700000000003,6.152,0.0
39220.0,2003-09-16 06:00:00,-121.42500000000001,6.191,0.0
39220.0,2003-09-16 12:00:00,-121.37899999999999,6.223,0.0
39220.0,2003-09-16 18:00:00,-121.32499999999996,6.249,0.0
39220.0,2003-09-17 00:00:00,-121.293,6.256,0.0
39220.0,2003-09-17 06:00:00,-121.262,6.293,0.0
39220.0,2003-09-17 12:00:00,-121.23500000000001,6.328,0.0
39220.0,2003-09-17 18:00:00,-121.203,6.359,0.0
39220.0,2003-09-18 00:00:00,-121.184,6.407,0.0
39220.0,2003-09-18 06:00:00,-121.18500000000003,6.459,0.0
39220.0,2003-09-18 12:00:00,-121.17500000000001,6.54,0.0
